stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,zone_id
37074,19956,קאסר א-סיר 4, רחוב:  עיר: קסר א סיר רציף:   קומה:  ,31.082078,34.985436,0,,1347
37075,19957,קאסר א-סיר 5, רחוב:  עיר: דימונה רציף:   קומה:  ,31.082030,34.988079,0,,2200
37076,19958,חממות דרום, רחוב:  עיר: רהט רציף:   קומה:  ,31.378430,34.732225,0,,1161
37077,19959,חממות דרום, רחוב:  עיר: רהט רציף:   קומה:  ,31.378507,34.731990,0,,1161
37078,19960,כיכר הנח'לה, רחוב:  עיר: רהט רציף:   קומה:  ,31.376671,34.734934,0,,1161
37079,19961,כיכר הנח'לה, רחוב:  עיר: רהט רציף:   קומה:  ,31.376829,34.734831,0,,1161
37080,19962,אלשוערא, רחוב:אל שוערא  עיר: רהט רציף:   קומה:  ,31.374419,34.736330,0,,1161
37081,19963,אלשוערא, רחוב:אל שוערא  עיר: רהט רציף:   קומה:  ,31.374611,34.735936,0,,1161
37082,19964,כיכר אחמד שוקי, רחוב:אלמנארה  עיר: רהט רציף:   קומה:  ,31.374903,34.739109,0,,1161
37083,19965,כיכר אחמד שוקי, רחוב:אלמנארה  עיר: רהט רציף:   קומה:  ,31.374591,34.739031,0,,1161
37084,19966,התאומים, רחוב:אלמנארה  עיר: רהט רציף:   קומה:  ,31.377801,34.737712,0,,1161
37085,19967,התאומים, רחוב:אלמנארה  עיר: רהט רציף:   קומה:  ,31.377435,34.737520,0,,1161
37086,19968,מרכז מתחם 5, רחוב:  עיר: רהט רציף:   קומה:  ,31.377329,34.741215,0,,1161
37087,19969,מרכז מתחם 5, רחוב:  עיר: רהט רציף:   קומה:  ,31.377561,34.739903,0,,1161
37088,19970,הגבעה, רחוב:  עיר: רהט רציף:   קומה:  ,31.378180,34.742725,0,,1161
37089,19971,הגבעה, רחוב:  עיר: רהט רציף:   קומה:  ,31.378071,34.742547,0,,1161
37090,19972,בית ספר סלמאן, רחוב:  עיר: רהט רציף:   קומה:  ,31.380162,34.742024,0,,1161
37091,19973,בית ספר סלמאן, רחוב:  עיר: רהט רציף:   קומה:  ,31.380192,34.741925,0,,1161
37092,33041,דרך יצחק רבין/לשם, רחוב:דרך יצחק רבין  עיר: גדרה רציף:   קומה:  ,31.799195,34.781224,0,,2550
37095,33047,אבנר בן נר/השופטים, רחוב:אבנר בן נר 14 עיר: נס ציונה רציף:   קומה:  ,31.923559,34.811075,0,,7200
37097,33053,השריון/דרך גבעות הכורכר, רחוב:השריון  עיר: נס ציונה רציף:   קומה:  ,31.932730,34.787453,0,,7200
37098,33054,דרך גבעות הכורכר/שורק, רחוב:דרך גבעות הכורכר  עיר: נס ציונה רציף:   קומה:  ,31.929046,34.784492,0,,7200
37099,33055,דרך גבעות הכורכר/שורק, רחוב:דרך גבעות הכורכר  עיר: נס ציונה רציף:   קומה:  ,31.927862,34.784437,0,,7200
37100,33056,שלום לחמי/טוקאן, רחוב:סנונית  עיר: נס ציונה רציף:   קומה:  ,31.909014,34.782496,0,,7200
37101,33057,השריון/דרך גבעות הכורכר, רחוב:השריון 35 עיר: נס ציונה רציף:   קומה:  ,31.932535,34.787409,0,,7200
37102,33058,סנונית/פלמינגו, רחוב:סנונית  עיר: נס ציונה רציף:   קומה:  ,31.906034,34.780713,0,,7200
37103,47938,בית ספר נילי, רחוב:  עיר: זכרון יעקב רציף:   קומה:  ,32.572053,34.949777,0,,9300
37107,19974,מתקן חולות, רחוב:  עיר: רמת הנגב רציף:   קומה:  ,30.889558,34.447657,0,,1953
37108,36470,קניון דרורים, רחוב:553  עיר: לב השרון רציף:   קומה:  ,32.257813,34.900012,0,,12604
37109,36471,קניון דרורים, רחוב:553  עיר: לב השרון רציף:   קומה:  ,32.257273,34.898477,0,,12605
37110,36472,מחלף דרור, רחוב:יציאה לכביש 4  עיר: לב השרון רציף:   קומה:  ,32.256516,34.893387,0,,10720
37111,36473,מחלף דרור, רחוב:553  עיר: לב השרון רציף:   קומה:  ,32.255598,34.894154,0,,12606
37112,36474,מחלף דרור, רחוב:553  עיר: לב השרון רציף:   קומה:  ,32.255691,34.892981,0,,1877
37113,36475,מחלף דרור, רחוב:553  עיר: אבן יהודה רציף:   קומה:  ,32.254956,34.889411,0,,12607
37114,36476,מחלף דרור, רחוב:יציאה לכביש 4  עיר: אבן יהודה רציף:   קומה:  ,32.254064,34.889150,0,,10721
37115,36477,מחלף דרור, רחוב:553  עיר: אבן יהודה רציף:   קומה:  ,32.255038,34.888192,0,,182
37116,36478,כביש 553/דרך רבין, רחוב:553  עיר: אבן יהודה רציף:   קומה:  ,32.255144,34.880547,0,,12608
37117,36479,כביש 553/דרך רבין, רחוב:553  עיר: אבן יהודה רציף:   קומה:  ,32.255589,34.878828,0,,182
37118,13907,ת. מרכזית ב''ש/רציפים, רחוב:  עיר: באר שבע רציף: 13  קומה:  ,31.243017,34.796743,0,26652,9000
37120,13907,ת. מרכזית ב''ש/רציפים, רחוב:  עיר: באר שבע רציף: 1   קומה:  ,31.243017,34.796743,0,26652,9000
37121,13907,ת. מרכזית ב''ש/רציפים, רחוב:  עיר: באר שבע רציף: 12  קומה:  ,31.243017,34.796743,0,26652,9000
37122,13907,ת. מרכזית ב''ש/רציפים, רחוב:  עיר: באר שבע רציף: 18  קומה:  ,31.243017,34.796743,0,26652,9000
37123,13907,ת. מרכזית ב''ש/רציפים, רחוב:  עיר: באר שבע רציף: 19  קומה:  ,31.243017,34.796743,0,26652,9000
37124,13907,ת. מרכזית ב''ש/רציפים, רחוב:  עיר: באר שבע רציף: 20  קומה:  ,31.243017,34.796743,0,26652,9000
37131,55769,מועצה מקומית/המייסדים, רחוב:המייסדים  עיר: יסוד המעלה רציף:   קומה:  ,33.055534,35.604273,0,,29
37133,55767,השמורה/אלונים, רחוב:השמורה  עיר: יסוד המעלה רציף:   קומה:  ,33.059467,35.607266,0,,29
37134,55766,אזור התעשייה, רחוב:התעשייה  עיר: יסוד המעלה רציף:   קומה:  ,33.063515,35.609985,0,,29
37135,55765,האגם/הפרדסים, רחוב:האגם  עיר: יסוד המעלה רציף:   קומה:  ,33.061218,35.612206,0,,29
37136,55764,בית כנסת עתיק/האגם, רחוב:האגם  עיר: יסוד המעלה רציף:   קומה:  ,33.059046,35.613970,0,,29
37137,55763,מרפאה/המייסדים, רחוב:המייסדים  עיר: יסוד המעלה רציף:   קומה:  ,33.058222,35.612170,0,,29
37138,55762,בריכת שחייה/המייסדים, רחוב:המייסדים  עיר: יסוד המעלה רציף:   קומה:  ,33.056641,35.607683,0,,29
37141,55759,צומת השיכון, רחוב:המייסדים  עיר: יסוד המעלה רציף:   קומה:  ,33.051694,35.593726,0,,29
37142,55758,צומת יסוד המעלה, רחוב:9119  עיר: יסוד המעלה רציף:   קומה:  ,33.045908,35.572561,0,,10922
37143,55757,אעבלין/בית עלמין נוצרי חדש, רחוב:  עיר: אעבלין רציף:   קומה:  ,32.819079,35.198988,0,,529
37144,55756,אעבלין/בית עלמין נוצרי חדש, רחוב:  עיר: אעבלין רציף:   קומה:  ,32.818207,35.199312,0,,529
37145,55755,אעבלין/רחוב ראשי, רחוב:  עיר: אעבלין רציף:   קומה:  ,32.819828,35.198207,0,,529
37146,55754,אעבלין/רחוב ראשי, רחוב:  עיר: אעבלין רציף:   קומה:  ,32.819917,35.197910,0,,529
37149,33059,כביש 5533/נחל אלכסנדר, רחוב:5533  עיר: צור יצחק רציף:   קומה:  ,32.239998,34.993840,0,,12594
37161,57776,בר לב 2, רחוב:שדרת החרוב 10 עיר: תעשיון בר לב רציף:   קומה:  ,32.907211,35.192103,0,,1728
37163,57588,מחנה מישר, רחוב:  עיר: מרום הגליל רציף:   קומה:  ,32.989936,35.514836,0,,1820
37164,55812,בר לב א, רחוב:שדרת החרוב 2 עיר: תעשיון בר לב רציף:   קומה:  ,32.910167,35.188550,0,,1728
37165,55811,כאבול ה/מועצה מקומית, רחוב:  עיר: כאבול רציף:   קומה:  ,32.869436,35.202533,0,,504
37167,55809,ברקת/תרשיש, רחוב:ברקת  עיר: גילון רציף:   קומה:  ,32.904527,35.236086,0,,1204
37168,55808,אבו סנאן 105/104, רחוב:105  עיר: אבו סנאן רציף:   קומה:  ,32.962445,35.160416,0,,473
37170,55806,טיילת המצודה, רחוב:  עיר: מרום הגליל רציף:   קומה:  ,32.983934,35.506514,0,,1820
37171,55805,טיילת המצודה, רחוב:  עיר: מרום הגליל רציף:   קומה:  ,32.983919,35.506629,0,,1820
37172,55804,יאנוח ג'ת/מגרש כדורגל, רחוב:  עיר: יאנוח ג'ת רציף:   קומה:  ,32.975384,35.235111,0,,1295
37176,55800,עראמשה/יציאה, רחוב:8993  עיר: עראמשה רציף:   קומה:  ,33.082732,35.223858,0,,11257
37179,55797,האר''י/ישראל ב''ק, רחוב:האר''י 4 עיר: צפת רציף:   קומה:  ,32.971863,35.493324,0,,8000
37180,55796,הרב לוי ביסטריצקי/שזר, רחוב:הרב לוי ביסטריצקי  עיר: צפת רציף:   קומה:  ,32.963980,35.506402,0,,8000
37188,55788,מכמנים כיכר, רחוב:  עיר: מכמנים רציף:   קומה:  ,32.907988,35.326341,0,,1202
37191,55785,מסעף ירכא/כישור, רחוב:8544  עיר: משגב רציף:   קומה:  ,32.949774,35.256197,0,,11528
37192,55784,צורית/יציאה, רחוב:הדס  עיר: צורית רציף:   קומה:  ,32.903250,35.251151,0,,1221
37193,55783,בר לב ג, רחוב:שדרת החרוב 16 עיר: תעשיון בר לב רציף:   קומה:  ,32.905851,35.195828,0,,1728
37194,55782,בר לב ד, רחוב:שדרת החרוב  עיר: תעשיון בר לב רציף:   קומה:  ,32.906505,35.194764,0,,1728
37195,55781,בית ספר כברי, רחוב:  עיר: כברי רציף:   קומה:  ,33.018538,35.147985,0,,576
37201,55775,מוקד חירום רפואי, רחוב:  עיר: כאבול רציף:   קומה:  ,32.870470,35.204562,0,,504
37202,55774,טמרה/יציאה מחלת שריף, רחוב:  עיר: כאבול רציף:   קומה:  ,32.865411,35.187999,0,,504
37203,55773,כיכר השעון, רחוב:  עיר: טמרה רציף:   קומה:  ,32.855448,35.186428,0,,8900
37204,55772,שפרעם/אשכול פיס, רחוב:תופיק זיאד 59 עיר: שפרעם רציף:   קומה:  ,32.799768,35.180637,0,,8800
37207,47940,מרכז רפואי לין, רחוב:שדרות ג'יימס דה רוטשילד  עיר: חיפה רציף:   קומה:  ,32.824102,34.985203,0,,4000
37208,47941,מתחם ביג/תדהר, רחוב:תדהר  עיר: פרדס חנה כרכור רציף:   קומה:  ,32.487569,34.970323,0,,7800
37210,19986,אודם/החיד''א, רחוב:אודם 6 עיר: אופקים רציף:   קומה:  ,31.309374,34.624129,0,,31
37211,19985,ביל''ו/לח''י, רחוב:ביל''ו 31 עיר: אופקים רציף:   קומה:  ,31.311245,34.624894,0,,31
37212,19984,ביל''ו/לח''י, רחוב:ביל''ו 31 עיר: אופקים רציף:   קומה:  ,31.311231,34.624997,0,,31
37213,19983,ביל''ו/עולי הגרדום, רחוב:ביל''ו 5 עיר: אופקים רציף:   קומה:  ,31.313459,34.625016,0,,31
37214,19982,ביל''ו/טרומפלדור, רחוב:ביל''ו 18 עיר: אופקים רציף:   קומה:  ,31.313291,34.624914,0,,31
37215,19981,מרכז ביג/שדרות יהדות דרום אפריקה, רחוב:שדרות יהדות דרום אפריקה 14 עיר: אופקים רציף:   קומה:  ,31.315047,34.623160,0,,31
37216,19980,מרכז ביג/שדרות יהדות דרום אפריקה, רחוב:שדרות יהדות דרום אפריקה 14 עיר: אופקים רציף:   קומה:  ,31.314870,34.622987,0,,31
37217,19979,הרמב''ם/רחבת הרקפת, רחוב:הרמב''ם 17 עיר: אופקים רציף:   קומה:  ,31.316245,34.622312,0,,31
37218,19978,הרמב''ם/שדרות יהדות דרום אפריקה, רחוב:הרמב''ם 12 עיר: אופקים רציף:   קומה:  ,31.316165,34.622222,0,,31
37220,19976,הרמב''ם/רחבת השיקמה, רחוב:הרמב''ם 4 עיר: אופקים רציף:   קומה:  ,31.317703,34.621785,0,,31
37221,19975,מחנה נבטים, רחוב:  עיר: ערערה בנגב רציף:   קומה:  ,31.171984,35.042840,0,,1192
37223,47961,קופת חולים כללית, רחוב:  עיר: אום אל קוטוף רציף:   קומה:  ,32.467088,35.059505,0,,2024
37225,47959,מעלה הצבר/השיבולת, רחוב:מעלה הצבר  עיר: בנימינה גבעת עדה רציף:   קומה:  ,32.521299,35.016616,0,,9800
37226,47958,מלון קיסריה/רוטשילד, רחוב:רוטשילד  עיר: קיסריה רציף:   קומה:  ,32.498389,34.903643,0,,1167
37232,47952,אלסהלה/כביש ראשי, רחוב:  עיר: בסמ''ה רציף:   קומה:  ,32.488749,35.119465,0,,1326
37233,47951,שכונה צפונית, רחוב:  עיר: אום אל קוטוף רציף:   קומה:  ,32.472536,35.053315,0,,2024
37234,47950,שכונה צפונית, רחוב:  עיר: אום אל קוטוף רציף:   קומה:  ,32.472470,35.052972,0,,2024
37236,47948,בנק הפועלים, רחוב:  עיר: כפר קרע רציף:   קומה:  ,32.505496,35.056048,0,,654
37237,47947,חאכורת אל עסלי ב, רחוב:  עיר: כפר קרע רציף:   קומה:  ,32.504148,35.058045,0,,654
37239,47945,המרכז לבריאות המשפחה, רחוב:  עיר: אום אל קוטוף רציף:   קומה:  ,32.471747,35.055681,0,,2024
37240,47944,המרכז לבריאות המשפחה, רחוב:  עיר: אום אל קוטוף רציף:   קומה:  ,32.471997,35.055372,0,,2024
37241,47943,כניסה דרומית, רחוב:  עיר: אום אל קוטוף רציף:   קומה:  ,32.465257,35.056751,0,,2024
37242,47942,כניסה דרומית, רחוב:  עיר: אום אל קוטוף רציף:   קומה:  ,32.465387,35.057233,0,,2024
37243,33072,נווה ירק, רחוב:השקד  עיר: נווה ירק רציף:   קומה:  ,32.135016,34.924337,0,,858
37244,33069,גרינשפן/הרב משה מלכה, רחוב:גרינשפן  עיר: פתח תקווה רציף:   קומה:  ,32.096065,34.870830,0,,7900
37245,33066,גרינשפן/הרב משה מלכה, רחוב:גרינשפן  עיר: פתח תקווה רציף:   קומה:  ,32.096171,34.871470,0,,7900
37246,6243,דרוק/האדמור מליובאוויטש, רחוב:רבי שלמה זלמן דרוק  עיר: ירושלים רציף:   קומה:  ,31.810126,35.213396,0,,3000
37248,6241,שדרות שז''ר/הרב שמואל ברוך, רחוב:שדרות שז''ר  עיר: ירושלים רציף:   קומה:  ,31.786953,35.206212,0,,3000
37250,6239,בצלאל/בובר, רחוב:מרטין בובר  עיר: ירושלים רציף:   קומה:  ,31.792603,35.248210,0,,3000
37251,6238,קרית מדע/גולדה מאיר, רחוב:שדרות גולדה מאיר  עיר: ירושלים רציף:   קומה:  ,31.799431,35.211788,0,,3000
37252,6237,האוניברסיטה העברית/בנימין מזר, רחוב:בנימין מזר  עיר: ירושלים רציף:   קומה:  ,31.793246,35.242070,0,,3000
37253,6236,אליהו לנקין/רותי ברעם, רחוב:אליהו לנקין 9 עיר: ירושלים רציף:   קומה:  ,31.750160,35.225417,0,,3000
37254,6235,אליהו לנקין/רותי ברעם, רחוב:אליהו לנקין 13 עיר: ירושלים רציף:   קומה:  ,31.750207,35.226057,0,,3000
37255,6234,מסוף אגד נווה יעקב מזרח/הרב וינוגרד, רחוב:הרב וינוגרד  עיר: ירושלים רציף:   קומה:  ,31.839062,35.247197,0,,3000
37256,6233,הרב פרדס/ליבנה, רחוב:מעגלות הרב פרדס  עיר: ירושלים רציף:   קומה:  ,31.839580,35.243092,0,,3000
